city,keep_frac,seed,station,MAE,RMSE,R2,strategy,draw
beijing,0.75,1003,Dongsi,14.731172561645508,26.140970559580893,0.9336218237876892,random_matched,2.0
beijing,0.75,1003,Guanyuan,13.224163055419922,24.93922055076476,0.930556297302246,random_matched,2.0
beijing,0.75,1003,Gucheng,14.72471046447754,26.71364740202152,0.9286272525787354,random_matched,2.0
beijing,0.75,1003,Huairou,10.73874282836914,19.84825936091634,0.9325865507125854,random_matched,2.0
beijing,0.75,1003,Nongzhanguan,13.45113468170166,23.316107504054468,0.9440840482711792,random_matched,2.0
beijing,0.75,1003,Shunyi,11.73603343963623,20.663804050841232,0.948862373828888,random_matched,2.0
beijing,0.75,1003,Tiantan,12.601675987243652,21.872955401100135,0.9458166360855104,random_matched,2.0
beijing,0.75,1003,Wanliu,12.450312614440918,21.683654620140647,0.9429951310157776,random_matched,2.0
beijing,0.75,1003,Wanshouxigong,13.996807098388672,27.33921167695198,0.9293410778045654,random_matched,2.0
beijing,0.75,1003,__aggregate__,13.195940971374512,24.07878532717195,0.9323760271072388,random_matched,2.0
beijing,0.75,1004,Aotizhongxin,13.209854125976562,22.819841765942556,0.9399299025535583,random_matched,3.0
beijing,0.75,1004,Changping,12.18039608001709,21.26515070535557,0.9305533170700072,random_matched,3.0
beijing,0.75,1004,Dingling,15.038456916809082,29.53287342594636,0.8518757820129395,random_matched,3.0
beijing,0.75,1004,Dongsi,15.405179977416992,26.483894492322474,0.931868851184845,random_matched,3.0
beijing,0.75,1004,Guanyuan,13.166924476623535,23.672507984523815,0.9374315142631532,random_matched,3.0
beijing,0.75,1004,Gucheng,16.89337921142578,31.10756013980464,0.9032172560691832,random_matched,3.0
beijing,0.75,1004,Huairou,10.91339111328125,20.17518263572267,0.930347502231598,random_matched,3.0
beijing,0.75,1004,Nongzhanguan,14.132259368896484,23.963042732344896,0.940938115119934,random_matched,3.0
beijing,0.75,1004,Shunyi,12.51425838470459,21.101212510981306,0.9466745257377625,random_matched,3.0
beijing,0.75,1004,Tiantan,12.78149127960205,22.37111250708573,0.9433204531669616,random_matched,3.0
beijing,0.75,1004,Wanliu,13.120747566223145,22.441016301551148,0.9389435052871704,random_matched,3.0
beijing,0.75,1004,Wanshouxigong,14.48497486114502,27.776114058792157,0.9270646572113036,random_matched,3.0
beijing,0.75,1004,__aggregate__,13.653444290161133,24.62504089661896,0.929273009300232,random_matched,3.0
beijing,0.75,1005,Aotizhongxin,12.621362686157228,21.5951292974828,0.946204662322998,random_matched,4.0
beijing,0.75,1005,Changping,12.602699279785156,21.97605702849197,0.925832450389862,random_matched,4.0
beijing,0.75,1005,Dingling,13.529651641845703,26.1928006363539,0.8834858536720276,random_matched,4.0
beijing,0.75,1005,Dongsi,15.890735626220703,27.35776426583503,0.9272985458374025,random_matched,4.0
beijing,0.75,1005,Guanyuan,13.41221046447754,24.24114513953046,0.9343894720077516,random_matched,4.0
beijing,0.75,1005,Gucheng,13.50971794128418,24.520278946003938,0.9398664236068726,random_matched,4.0
beijing,0.75,1005,Huairou,9.753708839416504,19.64573322592911,0.9339552521705629,random_matched,4.0
beijing,0.75,1005,Nongzhanguan,14.286945343017578,23.971092616941764,0.9408984184265136,random_matched,4.0
beijing,0.75,1005,Shunyi,11.589470863342283,20.429963101630516,0.9500132203102112,random_matched,4.0
beijing,0.75,1005,Tiantan,12.694355964660645,22.346828350007243,0.943443477153778,random_matched,4.0
beijing,0.75,1005,Wanliu,12.499265670776367,21.175917078401305,0.9456335306167604,random_matched,4.0
beijing,0.75,1005,Wanshouxigong,14.514493942260742,27.95980456631839,0.9260967969894408,random_matched,4.0
beijing,0.75,1005,__aggregate__,13.075384140014648,23.594113459534903,0.9350709915161132,random_matched,4.0
london,0.25,42,BL0,2.0497231483459473,3.194445205540958,-0.3813530206680298,inverse,
london,0.25,42,BT4,2.905831813812256,4.332019802453315,0.4749171137809753,inverse,
london,0.25,42,CT3,2.1277716159820557,3.1009765378968,-1.4943668842315674,inverse,
london,0.25,42,GN0,1.0933871269226074,1.6163878744490423,0.5948565006256104,inverse,
london,0.25,42,KC1,1.2021652460098269,1.8152776678089024,0.8581953048706055,inverse,
london,0.25,42,LH0,0.9649993777275084,1.4639723156620077,0.7344599962234497,inverse,
london,0.25,42,RB7,1.7501978874206543,2.5980942894591346,0.7084448337554932,inverse,
london,0.25,42,TH4,2.585132598876953,4.430636403546299,0.5913320779800415,inverse,
london,0.25,42,__aggregate__,1.834901213645935,3.021148682719562,0.5908949375152588,inverse,
london,0.25,123,BL0,1.9219272136688232,3.036736311492506,-0.2483257055282592,inverse,
london,0.25,123,BT4,3.003697395324707,4.416810495205961,0.454160988330841,inverse,
london,0.25,123,CT3,2.141383647918701,2.932297177532612,-1.2303824424743652,inverse,
