city,model,variant,topology,k,keep_frac,seed,checkpoint_id,split_hash,n_stations,station,split,rmse,mae,r2,run_id,config_path,git_commit,timestamp,provenance_note
london,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,8,KC1,test,2.7008402814442545,1.6889425013500932,0.6860920706223802,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,8,LH0,test,3.2344244041882937,2.2188512162901324,-0.29615879542231394,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,8,RB7,test,3.6769680790341064,2.72066485096966,0.41602979195141754,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,8,TH4,test,5.120277051352704,3.040287353503408,0.45421034958337825,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,8,__aggregate__,test,3.5237439453215735,2.3917708185249955,0.44345619511943646,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,BL0,test,2.7810759701322194,1.748707196776749,-0.04698255114079619,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,BT4,test,4.059319649754462,2.8470137394424526,0.538944170105178,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,CT3,test,2.9900161789731774,2.5299960953301874,-1.3190520820816203,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,GN0,test,2.8108660082440284,2.15934288187325,-0.2251744525576207,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,KC1,test,2.709473448058767,1.7803625860530585,0.6840820660113062,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,LH0,test,3.4123255641865,2.359138246487619,-0.44266375366257593,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,RB7,test,3.724020655337108,2.785420145074266,0.4009885352523882,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,TH4,test,5.0612708188177296,2.9780859448348997,0.4667172608484137,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,8,__aggregate__,test,3.5271027115375113,2.3985083544840604,0.44239471536975394,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,BL0,test,2.740278091397151,1.8560569980921895,-0.016489778260924348,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,BT4,test,4.119012727376934,2.834022475940952,0.5252846405164606,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,CT3,test,2.851622716470398,2.358076818761106,-1.1093447050826364,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,GN0,test,2.849660955304009,2.136463544848768,-0.25922700512726204,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,KC1,test,2.826064687078377,1.8565745877348712,0.6563085894420394,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,LH0,test,3.398756997171998,2.4984650493766742,-0.4312135205218146,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,RB7,test,3.772405713666492,2.8432705990003524,0.38532187155388187,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,TH4,test,5.1056086690961004,2.985761825166018,0.4573329867801842,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
london,GCN-Transformer,,correlation,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,8,__aggregate__,test,3.545493354872993,2.4210864873651166,0.43656474369797915,migrated_06_train_multistation_london,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,3.565618215371027,2.3222037712057237,0.6480983789669453,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,5.030314605968155,3.093840701065708,0.8921518521657353,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,4.029038921385193,2.5650744047906993,0.8282500831230457,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,5.2548437965844865,3.1928506637648124,0.7489130506380569,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,4.525334869725106,2.869382965176354,0.7928174001790561,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,4.546123127236333,2.87641142891078,0.7666744878735113,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,5.17535807808252,3.225217887894894,0.7365791537584051,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,4.625927839855612,2.877854546115567,0.813484875278712,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,3.554671795783261,2.3502497475920903,0.6502557327070475,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,5.01975861758454,3.1938392912804567,0.8926040104846529,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,3.9985359011754884,2.5430687008207222,0.8308408051322564,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,5.233162857160757,3.195615806781954,0.7509806937007327,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,4.482912636742261,2.856794122155377,0.7966836122224943,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,4.513571745619829,2.865527268255235,0.7700038638183813,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,5.151176520811867,3.212690094809071,0.7390350397590284,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,4.601419131361106,2.8882550045278435,0.8154559978226508,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,3.579315400557461,2.3153469942402825,0.6453895529403086,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,5.029874946854012,3.0748520763049454,0.8921707036105097,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,4.022738911636488,2.5255410692686593,0.8287867769680329,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,5.27558013428239,3.1571773017571205,0.7469274933111891,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,4.5122130974039845,2.8286004163807066,0.7940171617516099,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,4.54364688260292,2.83416919747147,0.7669286005215634,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,5.196762652702138,3.1982388091029987,0.7343957025173594,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,distance,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,4.631205503673312,2.847703694932312,0.813059046911424,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,4.644025807597535,3.3732432281377753,0.40304604071089634,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,12.611291521855131,7.30445568291025,0.3221376299102078,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,6.5204766458665615,4.277375542515286,0.5501659796295151,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,7.744780875768439,5.618994848154756,0.45459038754212844,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,6.052873655434468,4.007757244513967,0.6293405713602958,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,6.4879084931026325,4.537337352929407,0.5247859509420483,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,7.17714445222276,5.076117746456099,0.49339122508790056,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,7.684414046305536,4.88504023508822,0.48531932536482036,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,4.835908454297953,3.5331731143812832,0.35269683613234726,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,12.376156655920258,7.0693244145084675,0.34717918721658036,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,6.430537809793089,4.229600364626744,0.5624897801795354,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,7.573618954966376,5.524709975029194,0.4784314206553878,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,5.96098800438638,3.9756354429360474,0.6405087450089608,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,6.559766751648207,4.5926435030221455,0.5142009800897772,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,7.125142206425359,5.057070867002746,0.5007059316978513,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,7.602615659238468,4.854593954500947,0.49621826373647304,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,4.760721727612801,3.587325561184883,0.3726683747708842,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,12.389451598059559,7.108788281158789,0.3457758635600543,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,6.642635084493532,4.41749858089495,0.5331531853397231,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,7.576433226965713,5.491683189058187,0.4780437305503018,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,5.881157044453347,4.017351943881241,0.65007305320474,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,6.605164508067039,4.616558808762481,0.5074536365011949,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,6.9576674125284255,4.78366499418992,0.5239016643022918,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,distance,5,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,7.599955505136211,4.860410194161493,0.49657074836953663,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,3.565618215371027,2.3222037712057237,0.6480983789669453,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,5.030314605968155,3.093840701065708,0.8921518521657353,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,4.029038921385193,2.5650744047906993,0.8282500831230457,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,5.2548437965844865,3.1928506637648124,0.7489130506380569,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,4.525334869725106,2.869382965176354,0.7928174001790561,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,4.546123127236333,2.87641142891078,0.7666744878735113,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,5.17535807808252,3.225217887894894,0.7365791537584051,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,4.625927839855612,2.877854546115567,0.813484875278712,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,3.554671795783261,2.3502497475920903,0.6502557327070475,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,5.01975861758454,3.1938392912804567,0.8926040104846529,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,3.9985359011754884,2.5430687008207222,0.8308408051322564,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,5.233162857160757,3.195615806781954,0.7509806937007327,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,4.482912636742261,2.856794122155377,0.7966836122224943,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,4.513571745619829,2.865527268255235,0.7700038638183813,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,5.151176520811867,3.212690094809071,0.7390350397590284,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,123,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,4.601419131361106,2.8882550045278435,0.8154559978226508,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,3.579315400557461,2.3153469942402825,0.6453895529403086,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,5.029874946854012,3.0748520763049454,0.8921707036105097,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,4.022738911636488,2.5255410692686593,0.8287867769680329,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,5.27558013428239,3.1571773017571205,0.7469274933111891,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,4.5122130974039845,2.8286004163807066,0.7940171617516099,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,4.54364688260292,2.83416919747147,0.7669286005215634,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,5.196762652702138,3.1982388091029987,0.7343957025173594,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,Linear-Transformer,,correlation,,,777,no_checkpoint_saved,9bc15d5d352eaa4f,7,__aggregate__,test,4.631205503673312,2.847703694932312,0.813059046911424,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASA DE CAMPO,test,6.134113080680566,4.471791373571772,-0.04149009407714188,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CASTELLANA,test,12.912277061026586,7.57566829330941,0.2893953119504826,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,CUATRO CAMINOS-PABLO,test,6.913690533296272,4.5147070442450365,0.4942760958910142,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,ESCUELAS AGUIRRE,test,7.448235482830207,5.179468410045246,0.4955579104433332,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,MENDEZ ALVARO,test,5.861249127772105,3.830126095865919,0.6524380728223336,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA CASTILLA-CANAL,test,6.80738826188152,4.7074627530338455,0.47683234870770574,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
madrid,GCN-Transformer,,correlation,5,,42,no_checkpoint_saved,9bc15d5d352eaa4f,7,PLAZA ELÍPTICA,test,8.703295525263906,6.321314468540976,0.2550334129401691,migrated_06_train_multistation_madrid,06_train_multistation.py,migration_pre_P3,2026-08-15T13:09:01,
